subject_id,frame_paths,n_frames,metadata,ra,dec
3855075,"['data/backyard_worlds/subjects_examined/subject_3855075/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855075/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855075/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855075/frame_03.png']",4,"{'id': '51', 'image0': 'unwise-1342m076.6.2.0.png', 'image1': 'unwise-1342m076.6.2.1.png', 'image2': 'unwise-1342m076.6.2.2.png', 'image3': 'unwise-1342m076.6.2.3.png'}",,
3855076,"['data/backyard_worlds/subjects_examined/subject_3855076/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855076/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855076/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855076/frame_03.png']",4,"{'id': '52', 'image0': 'unwise-1342m076.6.3.0.png', 'image1': 'unwise-1342m076.6.3.1.png', 'image2': 'unwise-1342m076.6.3.2.png', 'image3': 'unwise-1342m076.6.3.3.png'}",,
3855077,"['data/backyard_worlds/subjects_examined/subject_3855077/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855077/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855077/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855077/frame_03.png']",4,"{'id': '53', 'image0': 'unwise-1342m076.6.4.0.png', 'image1': 'unwise-1342m076.6.4.1.png', 'image2': 'unwise-1342m076.6.4.2.png', 'image3': 'unwise-1342m076.6.4.3.png'}",,
3855078,"['data/backyard_worlds/subjects_examined/subject_3855078/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855078/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855078/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855078/frame_03.png']",4,"{'id': '54', 'image0': 'unwise-1342m076.6.5.0.png', 'image1': 'unwise-1342m076.6.5.1.png', 'image2': 'unwise-1342m076.6.5.2.png', 'image3': 'unwise-1342m076.6.5.3.png'}",,
3855079,"['data/backyard_worlds/subjects_examined/subject_3855079/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855079/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855079/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855079/frame_03.png']",4,"{'id': '55', 'image0': 'unwise-1342m076.6.6.0.png', 'image1': 'unwise-1342m076.6.6.1.png', 'image2': 'unwise-1342m076.6.6.2.png', 'image3': 'unwise-1342m076.6.6.3.png'}",,
3855080,"['data/backyard_worlds/subjects_examined/subject_3855080/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855080/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855080/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855080/frame_03.png']",4,"{'id': '56', 'image0': 'unwise-1342m076.6.7.0.png', 'image1': 'unwise-1342m076.6.7.1.png', 'image2': 'unwise-1342m076.6.7.2.png', 'image3': 'unwise-1342m076.6.7.3.png'}",,
3855081,"['data/backyard_worlds/subjects_examined/subject_3855081/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855081/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855081/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855081/frame_03.png']",4,"{'id': '57', 'image0': 'unwise-1342m076.7.0.0.png', 'image1': 'unwise-1342m076.7.0.1.png', 'image2': 'unwise-1342m076.7.0.2.png', 'image3': 'unwise-1342m076.7.0.3.png'}",,
3855082,"['data/backyard_worlds/subjects_examined/subject_3855082/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855082/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855082/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855082/frame_03.png']",4,"{'id': '58', 'image0': 'unwise-1342m076.7.1.0.png', 'image1': 'unwise-1342m076.7.1.1.png', 'image2': 'unwise-1342m076.7.1.2.png', 'image3': 'unwise-1342m076.7.1.3.png'}",,
3855083,"['data/backyard_worlds/subjects_examined/subject_3855083/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855083/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855083/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855083/frame_03.png']",4,"{'id': '59', 'image0': 'unwise-1342m076.7.2.0.png', 'image1': 'unwise-1342m076.7.2.1.png', 'image2': 'unwise-1342m076.7.2.2.png', 'image3': 'unwise-1342m076.7.2.3.png'}",,
3855084,"['data/backyard_worlds/subjects_examined/subject_3855084/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855084/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855084/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855084/frame_03.png']",4,"{'id': '60', 'image0': 'unwise-1342m076.7.3.0.png', 'image1': 'unwise-1342m076.7.3.1.png', 'image2': 'unwise-1342m076.7.3.2.png', 'image3': 'unwise-1342m076.7.3.3.png'}",,
3855085,"['data/backyard_worlds/subjects_examined/subject_3855085/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855085/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855085/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855085/frame_03.png']",4,"{'id': '61', 'image0': 'unwise-1342m076.7.4.0.png', 'image1': 'unwise-1342m076.7.4.1.png', 'image2': 'unwise-1342m076.7.4.2.png', 'image3': 'unwise-1342m076.7.4.3.png'}",,
3855086,"['data/backyard_worlds/subjects_examined/subject_3855086/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855086/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855086/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855086/frame_03.png']",4,"{'id': '62', 'image0': 'unwise-1342m076.7.5.0.png', 'image1': 'unwise-1342m076.7.5.1.png', 'image2': 'unwise-1342m076.7.5.2.png', 'image3': 'unwise-1342m076.7.5.3.png'}",,
3855087,"['data/backyard_worlds/subjects_examined/subject_3855087/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855087/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855087/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855087/frame_03.png']",4,"{'id': '63', 'image0': 'unwise-1342m076.7.6.0.png', 'image1': 'unwise-1342m076.7.6.1.png', 'image2': 'unwise-1342m076.7.6.2.png', 'image3': 'unwise-1342m076.7.6.3.png'}",,
3855088,"['data/backyard_worlds/subjects_examined/subject_3855088/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_3855088/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_3855088/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_3855088/frame_03.png']",4,"{'id': '64', 'image0': 'unwise-1342m076.7.7.0.png', 'image1': 'unwise-1342m076.7.7.1.png', 'image2': 'unwise-1342m076.7.7.2.png', 'image3': 'unwise-1342m076.7.7.3.png'}",,
4261228,"['data/backyard_worlds/subjects_examined/subject_4261228/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261228/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261228/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261228/frame_03.png']",4,"{'id': '1', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+6.91556', 'image0': 'unwise-1342m076.x0.y0.e0.png', 'image1': 'unwise-1342m076.x0.y0.e1.png', 'image2': 'unwise-1342m076.x0.y0.e2.png', 'image3': 'unwise-1342m076.x0.y0.e3.png'}",,
4261229,"['data/backyard_worlds/subjects_examined/subject_4261229/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261229/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261229/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261229/frame_03.png']",4,"{'id': '2', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.11111', 'image0': 'unwise-1342m076.x0.y1.e0.png', 'image1': 'unwise-1342m076.x0.y1.e1.png', 'image2': 'unwise-1342m076.x0.y1.e2.png', 'image3': 'unwise-1342m076.x0.y1.e3.png'}",,
4261230,"['data/backyard_worlds/subjects_examined/subject_4261230/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261230/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261230/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261230/frame_03.png']",4,"{'id': '3', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.30667', 'image0': 'unwise-1342m076.x0.y2.e0.png', 'image1': 'unwise-1342m076.x0.y2.e1.png', 'image2': 'unwise-1342m076.x0.y2.e2.png', 'image3': 'unwise-1342m076.x0.y2.e3.png'}",,
4261231,"['data/backyard_worlds/subjects_examined/subject_4261231/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261231/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261231/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261231/frame_03.png']",4,"{'id': '4', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.50222', 'image0': 'unwise-1342m076.x0.y3.e0.png', 'image1': 'unwise-1342m076.x0.y3.e1.png', 'image2': 'unwise-1342m076.x0.y3.e2.png', 'image3': 'unwise-1342m076.x0.y3.e3.png'}",,
4261232,"['data/backyard_worlds/subjects_examined/subject_4261232/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261232/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261232/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261232/frame_03.png']",4,"{'id': '5', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.69778', 'image0': 'unwise-1342m076.x0.y4.e0.png', 'image1': 'unwise-1342m076.x0.y4.e1.png', 'image2': 'unwise-1342m076.x0.y4.e2.png', 'image3': 'unwise-1342m076.x0.y4.e3.png'}",,
4261233,"['data/backyard_worlds/subjects_examined/subject_4261233/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261233/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261233/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261233/frame_03.png']",4,"{'id': '6', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.89333', 'image0': 'unwise-1342m076.x0.y5.e0.png', 'image1': 'unwise-1342m076.x0.y5.e1.png', 'image2': 'unwise-1342m076.x0.y5.e2.png', 'image3': 'unwise-1342m076.x0.y5.e3.png'}",,
4261234,"['data/backyard_worlds/subjects_examined/subject_4261234/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261234/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261234/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261234/frame_03.png']",4,"{'id': '7', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+8.08889', 'image0': 'unwise-1342m076.x0.y6.e0.png', 'image1': 'unwise-1342m076.x0.y6.e1.png', 'image2': 'unwise-1342m076.x0.y6.e2.png', 'image3': 'unwise-1342m076.x0.y6.e3.png'}",,
4261235,"['data/backyard_worlds/subjects_examined/subject_4261235/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261235/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261235/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261235/frame_03.png']",4,"{'id': '8', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+8.28444', 'image0': 'unwise-1342m076.x0.y7.e0.png', 'image1': 'unwise-1342m076.x0.y7.e1.png', 'image2': 'unwise-1342m076.x0.y7.e2.png', 'image3': 'unwise-1342m076.x0.y7.e3.png'}",,
4261236,"['data/backyard_worlds/subjects_examined/subject_4261236/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261236/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261236/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261236/frame_03.png']",4,"{'id': '9', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+6.91556', 'image0': 'unwise-1342m076.x1.y0.e0.png', 'image1': 'unwise-1342m076.x1.y0.e1.png', 'image2': 'unwise-1342m076.x1.y0.e2.png', 'image3': 'unwise-1342m076.x1.y0.e3.png'}",,
4261237,"['data/backyard_worlds/subjects_examined/subject_4261237/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261237/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261237/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261237/frame_03.png']",4,"{'id': '10', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.11111', 'image0': 'unwise-1342m076.x1.y1.e0.png', 'image1': 'unwise-1342m076.x1.y1.e1.png', 'image2': 'unwise-1342m076.x1.y1.e2.png', 'image3': 'unwise-1342m076.x1.y1.e3.png'}",,
4261238,"['data/backyard_worlds/subjects_examined/subject_4261238/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261238/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261238/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261238/frame_03.png']",4,"{'id': '11', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.30667', 'image0': 'unwise-1342m076.x1.y2.e0.png', 'image1': 'unwise-1342m076.x1.y2.e1.png', 'image2': 'unwise-1342m076.x1.y2.e2.png', 'image3': 'unwise-1342m076.x1.y2.e3.png'}",,
4261239,"['data/backyard_worlds/subjects_examined/subject_4261239/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261239/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261239/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261239/frame_03.png']",4,"{'id': '12', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.50222', 'image0': 'unwise-1342m076.x1.y3.e0.png', 'image1': 'unwise-1342m076.x1.y3.e1.png', 'image2': 'unwise-1342m076.x1.y3.e2.png', 'image3': 'unwise-1342m076.x1.y3.e3.png'}",,
4261240,"['data/backyard_worlds/subjects_examined/subject_4261240/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261240/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261240/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261240/frame_03.png']",4,"{'id': '13', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.69778', 'image0': 'unwise-1342m076.x1.y4.e0.png', 'image1': 'unwise-1342m076.x1.y4.e1.png', 'image2': 'unwise-1342m076.x1.y4.e2.png', 'image3': 'unwise-1342m076.x1.y4.e3.png'}",,
4261241,"['data/backyard_worlds/subjects_examined/subject_4261241/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261241/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261241/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261241/frame_03.png']",4,"{'id': '14', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.89333', 'image0': 'unwise-1342m076.x1.y5.e0.png', 'image1': 'unwise-1342m076.x1.y5.e1.png', 'image2': 'unwise-1342m076.x1.y5.e2.png', 'image3': 'unwise-1342m076.x1.y5.e3.png'}",,
4261242,"['data/backyard_worlds/subjects_examined/subject_4261242/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261242/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261242/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261242/frame_03.png']",4,"{'id': '15', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+8.08889', 'image0': 'unwise-1342m076.x1.y6.e0.png', 'image1': 'unwise-1342m076.x1.y6.e1.png', 'image2': 'unwise-1342m076.x1.y6.e2.png', 'image3': 'unwise-1342m076.x1.y6.e3.png'}",,
4261243,"['data/backyard_worlds/subjects_examined/subject_4261243/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261243/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261243/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261243/frame_03.png']",4,"{'id': '16', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+8.28444', 'image0': 'unwise-1342m076.x1.y7.e0.png', 'image1': 'unwise-1342m076.x1.y7.e1.png', 'image2': 'unwise-1342m076.x1.y7.e2.png', 'image3': 'unwise-1342m076.x1.y7.e3.png'}",,
4261244,"['data/backyard_worlds/subjects_examined/subject_4261244/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261244/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261244/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261244/frame_03.png']",4,"{'id': '17', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+6.91556', 'image0': 'unwise-1342m076.x2.y0.e0.png', 'image1': 'unwise-1342m076.x2.y0.e1.png', 'image2': 'unwise-1342m076.x2.y0.e2.png', 'image3': 'unwise-1342m076.x2.y0.e3.png'}",,
4261245,"['data/backyard_worlds/subjects_examined/subject_4261245/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261245/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261245/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261245/frame_03.png']",4,"{'id': '18', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.11111', 'image0': 'unwise-1342m076.x2.y1.e0.png', 'image1': 'unwise-1342m076.x2.y1.e1.png', 'image2': 'unwise-1342m076.x2.y1.e2.png', 'image3': 'unwise-1342m076.x2.y1.e3.png'}",,
4261246,"['data/backyard_worlds/subjects_examined/subject_4261246/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261246/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261246/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261246/frame_03.png']",4,"{'id': '19', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.30667', 'image0': 'unwise-1342m076.x2.y2.e0.png', 'image1': 'unwise-1342m076.x2.y2.e1.png', 'image2': 'unwise-1342m076.x2.y2.e2.png', 'image3': 'unwise-1342m076.x2.y2.e3.png'}",,
4261247,"['data/backyard_worlds/subjects_examined/subject_4261247/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261247/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261247/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261247/frame_03.png']",4,"{'id': '20', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.50222', 'image0': 'unwise-1342m076.x2.y3.e0.png', 'image1': 'unwise-1342m076.x2.y3.e1.png', 'image2': 'unwise-1342m076.x2.y3.e2.png', 'image3': 'unwise-1342m076.x2.y3.e3.png'}",,
4261248,"['data/backyard_worlds/subjects_examined/subject_4261248/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261248/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261248/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261248/frame_03.png']",4,"{'id': '21', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.69778', 'image0': 'unwise-1342m076.x2.y4.e0.png', 'image1': 'unwise-1342m076.x2.y4.e1.png', 'image2': 'unwise-1342m076.x2.y4.e2.png', 'image3': 'unwise-1342m076.x2.y4.e3.png'}",,
4261249,"['data/backyard_worlds/subjects_examined/subject_4261249/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261249/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261249/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261249/frame_03.png']",4,"{'id': '22', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.89333', 'image0': 'unwise-1342m076.x2.y5.e0.png', 'image1': 'unwise-1342m076.x2.y5.e1.png', 'image2': 'unwise-1342m076.x2.y5.e2.png', 'image3': 'unwise-1342m076.x2.y5.e3.png'}",,
4261250,"['data/backyard_worlds/subjects_examined/subject_4261250/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261250/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261250/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261250/frame_03.png']",4,"{'id': '23', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+8.08889', 'image0': 'unwise-1342m076.x2.y6.e0.png', 'image1': 'unwise-1342m076.x2.y6.e1.png', 'image2': 'unwise-1342m076.x2.y6.e2.png', 'image3': 'unwise-1342m076.x2.y6.e3.png'}",,
4261251,"['data/backyard_worlds/subjects_examined/subject_4261251/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261251/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261251/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261251/frame_03.png']",4,"{'id': '24', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+8.28444', 'image0': 'unwise-1342m076.x2.y7.e0.png', 'image1': 'unwise-1342m076.x2.y7.e1.png', 'image2': 'unwise-1342m076.x2.y7.e2.png', 'image3': 'unwise-1342m076.x2.y7.e3.png'}",,
